Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,log_app_income,sqr_app_income,log_coapp_income,sqr_coapp_income,log_loan_amt,sqr_loan_amt,Total_Income,Total_Income_log,Total_Income_sqr,Payability,Payability_log,Payability_sqr
LP001536,1,1,3,0,0,39999,0.0,600.0,180.0,0.0,1,1,10.596609732783568,1599920001,-inf,0.0,6.396929655216146,360000.0,39999.0,10.596609732783568,1599920001.0,39399.0,10.58149571425327,1552281201.0
LP001543,1,1,1,0,0,9538,0.0,187.0,360.0,1.0,0,1,9.16303909885817,90973444,-inf,0.0,5.231108616854587,34969.0,9538.0,9.16303909885817,90973444.0,9351.0,9.143238568435446,87441201.0
LP001552,1,1,0,0,0,4583,5625.0,255.0,360.0,1.0,1,1,8.430109084509125,21003889,8.63497622707262,31640625.0,5.541263545158426,65025.0,10208.0,9.23092700558457,104203264.0,9953.0,9.205629292246064,99062209.0
LP001560,1,1,0,1,0,1863,1041.0,98.0,360.0,1.0,1,1,7.529943370601589,3470769,6.947937068614969,1083681.0,4.584967478670572,9604.0,2904.0,7.973844375944687,8433216.0,2806.0,7.939515260662406,7873636.0
LP001562,1,1,0,0,0,7933,0.0,275.0,360.0,1.0,0,0,8.978786553302003,62932489,-inf,0.0,5.616771097666572,75625.0,7933.0,8.978786553302003,62932489.0,7658.0,8.943506132037239,58644964.0
LP001565,1,1,1,0,0,3089,1280.0,121.0,360.0,0.0,1,0,8.035602692918582,9541921,7.154615356913663,1638400.0,4.795790545596741,14641.0,4369.0,8.382289428951436,19088161.0,4248.0,8.354203562921775,18045504.0
LP001570,1,1,2,0,0,4167,1447.0,158.0,360.0,1.0,2,1,8.334951631422454,17363889,7.277247726631484,2093809.0,5.062595033026967,24964.0,5614.0,8.633018756921828,31516996.0,5456.0,8.604471199523298,29767936.0
LP001572,1,1,0,0,0,9323,0.0,75.0,180.0,1.0,0,1,9.140239744296693,86918329,-inf,0.0,4.31748811353631,5625.0,9323.0,9.140239744296693,86918329.0,9248.0,9.13216259091216,85525504.0
LP001577,0,1,0,0,0,4583,0.0,112.0,360.0,1.0,2,0,8.430109084509125,21003889,-inf,0.0,4.718498871295094,12544.0,4583.0,8.430109084509125,21003889.0,4471.0,8.405367376233981,19989841.0
LP001578,1,1,0,0,0,2439,3333.0,129.0,360.0,1.0,2,1,7.79934339821592,5948721,8.11162807830774,11108889.0,4.859812404361672,16641.0,5772.0,8.660773919893762,33315984.0,5643.0,8.63817111796914,31843449.0
LP001579,1,0,0,0,0,2237,0.0,63.0,480.0,0.0,1,0,7.71289096149013,5004169,-inf,0.0,4.143134726391533,3969.0,2237.0,7.71289096149013,5004169.0,2174.0,7.684324067681155,4726276.0
LP001580,1,1,2,0,0,8000,0.0,200.0,360.0,1.0,1,1,8.987196820661973,64000000,-inf,0.0,5.298317366548036,40000.0,8000.0,8.987196820661973,64000000.0,7800.0,8.961879012677683,60840000.0
LP001586,1,1,3,1,0,3522,0.0,81.0,180.0,1.0,2,0,8.166784289056151,12404484,-inf,0.0,4.394449154672439,6561.0,3522.0,8.166784289056151,12404484.0,3441.0,8.14351740579748,11840481.0
LP001594,1,1,0,0,0,5708,5625.0,187.0,360.0,1.0,1,1,8.649623978596727,32581264,8.63497622707262,31640625.0,5.231108616854587,34969.0,11333.0,9.335474102732949,128436889.0,11146.0,9.318835968129482,124233316.0
LP001603,1,1,0,1,1,4344,736.0,87.0,360.0,1.0,1,0,8.37655086161377,18870336,6.601230118728877,541696.0,4.465908118654584,7569.0,5080.0,8.533066540572527,25806400.0,4993.0,8.51579221050061,24930049.0
LP001606,1,1,0,0,0,3497,1964.0,116.0,360.0,1.0,2,1,8.159660737063376,12229009,7.582738488914411,3857296.0,4.7535901911063645,13456.0,5461.0,8.605387202152153,29822521.0,5345.0,8.583916823459145,28569025.0
LP001608,1,1,2,0,0,2045,1619.0,101.0,360.0,1.0,2,1,7.623153068476902,4182025,7.389563953677635,2621161.0,4.61512051684126,10201.0,3664.0,8.20631072579402,13424896.0,3563.0,8.178358165605836,12694969.0
LP001610,1,1,3,0,0,5516,11300.0,495.0,360.0,0.0,1,0,8.615408238913192,30426256,9.332558004700433,127690000.0,6.20455776256869,245025.0,16816.0,9.730086093116732,282777856.0,16321.0,9.700207901150696,266375041.0
LP001616,1,1,1,0,0,3750,0.0,116.0,360.0,1.0,1,1,8.229511118964457,14062500,-inf,0.0,4.7535901911063645,13456.0,3750.0,8.229511118964457,14062500.0,3634.0,8.198089248956116,13205956.0
LP001630,1,0,0,1,0,2333,1451.0,102.0,480.0,0.0,0,0,7.75491027202143,5442889,7.280008252884188,2105401.0,4.624972813284271,10404.0,3784.0,8.238536930171769,14318656.0,3682.0,8.211211361793023,13557124.0
LP001633,1,1,1,0,0,6400,7250.0,180.0,360.0,0.0,0,0,8.764053269347762,40960000,8.88875674784872,52562500.0,5.19295685089021,32400.0,13650.0,9.521494800613105,186322500.0,13470.0,9.50822026940441,181440900.0
LP001636,1,1,0,0,0,4600,0.0,73.0,180.0,1.0,1,1,8.433811582477187,21160000,-inf,0.0,4.290459441148391,5329.0,4600.0,8.433811582477187,21160000.0,4527.0,8.417814747435958,20493729.0
LP001637,1,1,1,0,0,33846,0.0,260.0,360.0,1.0,1,0,10.429576102968031,1145551716,-inf,0.0,5.560681631015528,67600.0,33846.0,10.429576102968031,1145551716.0,33586.0,10.421864592454954,1128019396.0
LP001639,0,1,0,0,0,3625,0.0,108.0,360.0,1.0,1,1,8.195609567288775,13140625,-inf,0.0,4.68213122712422,11664.0,3625.0,8.195609567288775,13140625.0,3517.0,8.165363632473982,12369289.0
LP001640,1,1,0,0,1,39147,4750.0,120.0,360.0,1.0,1,1,10.575079070130357,1532487609,8.465899897028686,22562500.0,4.787491742782046,14400.0,43897.0,10.689601259598334,1926946609.0,43777.0,10.686863844288563,1916425729.0
LP001641,1,1,1,0,1,2178,0.0,66.0,300.0,0.0,2,0,7.686162303492906,4743684,-inf,0.0,4.189654742026425,4356.0,2178.0,7.686162303492906,4743684.0,2112.0,7.655390644826152,4460544.0
LP001647,1,1,0,0,0,9328,0.0,188.0,180.0,1.0,2,1,9.140775908590273,87011584,-inf,0.0,5.236441962829949,35344.0,9328.0,9.140775908590273,87011584.0,9140.0,9.120415664448196,83539600.0
LP001653,1,0,0,1,0,4885,0.0,48.0,360.0,1.0,2,1,8.493924564476883,23863225,-inf,0.0,3.871201010907891,2304.0,4885.0,8.493924564476883,23863225.0,4837.0,8.484049972822984,23396569.0
LP001656,1,0,0,0,0,12000,0.0,164.0,360.0,1.0,1,0,9.392661928770137,144000000,-inf,0.0,5.099866427824199,26896.0,12000.0,9.392661928770137,144000000.0,11836.0,9.3789010135201,140090896.0
LP001657,1,1,0,1,0,6033,0.0,160.0,360.0,1.0,0,0,8.704999678440762,36397089,-inf,0.0,5.075173815233827,25600.0,6033.0,8.704999678440762,36397089.0,5873.0,8.67812085552252,34492129.0
LP001658,1,0,0,0,0,3858,0.0,76.0,360.0,1.0,1,1,8.257904193465674,14884164,-inf,0.0,4.330733340286331,5776.0,3858.0,8.257904193465674,14884164.0,3782.0,8.238008249218403,14303524.0
LP001664,1,0,0,0,0,4191,0.0,120.0,360.0,1.0,2,1,8.340694647925071,17564481,-inf,0.0,4.787491742782046,14400.0,4191.0,8.340694647925071,17564481.0,4071.0,8.31164394850298,16573041.0
LP001665,1,1,1,0,0,3125,2583.0,170.0,360.0,1.0,1,0,8.047189562170502,9765625,7.8567067930958405,6671889.0,5.135798437050262,28900.0,5708.0,8.649623978596727,32581264.0,5538.0,8.619388703730907,30669444.0
LP001666,1,0,0,0,0,8333,3750.0,187.0,360.0,1.0,2,1,9.027978814382207,69438889,8.229511118964457,14062500.0,5.231108616854587,34969.0,12083.0,9.399554785027307,145998889.0,11896.0,9.383957488139991,141514816.0
LP001673,1,0,0,0,1,11000,0.0,83.0,360.0,1.0,0,0,9.305650551780507,121000000,-inf,0.0,4.418840607796598,6889.0,11000.0,9.305650551780507,121000000.0,10917.0,9.29807648628027,119180889.0
LP001674,1,1,1,1,0,2600,2500.0,90.0,360.0,1.0,1,1,7.8632667240095735,6760000,7.824046010856292,6250000.0,4.499809670330265,8100.0,5100.0,8.536995818712418,26010000.0,5010.0,8.51919119407891,25100100.0
LP001677,1,0,2,0,0,4923,0.0,166.0,360.0,0.0,1,1,8.5016733797582,24235929,-inf,0.0,5.111987788356544,27556.0,4923.0,8.5016733797582,24235929.0,4757.0,8.467372496432281,22629049.0
LP001688,1,1,1,1,0,3500,1083.0,135.0,360.0,1.0,0,1,8.160518247477505,12250000,6.9874902470009905,1172889.0,4.90527477843843,18225.0,4583.0,8.430109084509125,21003889.0,4448.0,8.400209835930418,19784704.0
LP001691,1,1,2,1,0,3917,0.0,124.0,360.0,1.0,1,1,8.27308133366583,15342889,-inf,0.0,4.820281565605037,15376.0,3917.0,8.27308133366583,15342889.0,3793.0,8.2409125416889,14386849.0
LP001692,0,0,0,1,0,4408,0.0,120.0,360.0,1.0,1,1,8.391176350832751,19430464,-inf,0.0,4.787491742782046,14400.0,4408.0,8.391176350832751,19430464.0,4288.0,8.363575702750637,18386944.0
LP001693,0,0,0,0,0,3244,0.0,80.0,360.0,1.0,0,1,8.084562415235304,10523536,-inf,0.0,4.382026634673881,6400.0,3244.0,8.084562415235304,10523536.0,3164.0,8.059592328887545,10010896.0
LP001698,1,0,0,1,0,3975,2531.0,55.0,360.0,1.0,2,1,8.287780027088433,15800625,7.836369760545124,6405961.0,4.007333185232471,3025.0,6506.0,8.780480107033297,42328036.0,6451.0,8.771990436532242,41615401.0
LP001699,1,0,0,0,0,2479,0.0,59.0,360.0,1.0,0,1,7.8156105320351905,6145441,-inf,0.0,4.07753744390572,3481.0,2479.0,7.8156105320351905,6145441.0,2420.0,7.791522819150732,5856400.0
LP001702,1,0,0,0,0,3418,0.0,127.0,360.0,1.0,1,0,8.136810863675537,11682724,-inf,0.0,4.844187086458591,16129.0,3418.0,8.136810863675537,11682724.0,3291.0,8.098946748943339,10830681.0
LP001708,0,0,0,0,0,10000,0.0,214.0,360.0,1.0,1,0,9.210340371976184,100000000,-inf,0.0,5.365976015021851,45796.0,10000.0,9.210340371976184,100000000.0,9786.0,9.188708071849069,95765796.0
LP001711,1,1,3,0,0,3430,1250.0,128.0,360.0,0.0,1,0,8.140315540159985,11764900,7.1308988302963465,1562500.0,4.852030263919617,16384.0,4680.0,8.451053388911692,21902400.0,4552.0,8.423321975806166,20720704.0
LP001713,1,1,1,0,1,7787,0.0,240.0,360.0,1.0,0,1,8.960210955576986,60637369,-inf,0.0,5.480638923341991,57600.0,7787.0,8.960210955576986,60637369.0,7547.0,8.928905412284868,56957209.0
LP001715,1,1,3,1,1,5703,0.0,130.0,360.0,1.0,2,1,8.648747631156539,32524209,-inf,0.0,4.867534450455582,16900.0,5703.0,8.648747631156539,32524209.0,5573.0,8.625688787569537,31058329.0
LP001716,1,1,0,0,0,3173,3021.0,137.0,360.0,1.0,0,1,8.062432791583195,10067929,8.013343181386672,9126441.0,4.919980925828125,18769.0,6194.0,8.731336360533149,38365636.0,6057.0,8.708969906980947,36687249.0
LP001720,1,1,3,1,0,3850,983.0,100.0,360.0,1.0,1,1,8.25582842728183,14822500,6.890609120147166,966289.0,4.605170185988092,10000.0,4833.0,8.483222671845084,23357889.0,4733.0,8.462314529906248,22401289.0
LP001722,1,1,0,0,0,150,1800.0,135.0,360.0,1.0,2,0,5.0106352940962555,22500,7.495541943884256,3240000.0,4.90527477843843,18225.0,1950.0,7.575584651557793,3802500.0,1815.0,7.503840746698951,3294225.0
LP001726,1,1,0,0,0,3727,1775.0,131.0,360.0,1.0,1,1,8.223358899479258,13890529,7.4815557019095165,3150625.0,4.875197323201151,17161.0,5502.0,8.61286694148452,30272004.0,5371.0,8.58876938990546,28847641.0
LP001736,1,1,0,0,0,2221,0.0,60.0,360.0,0.0,0,0,7.7057128238944275,4932841,-inf,0.0,4.0943445622221,3600.0,2221.0,7.7057128238944275,4932841.0,2161.0,7.6783263565068856,4669921.0
LP001743,1,1,2,0,0,4009,1717.0,116.0,360.0,1.0,1,1,8.296297112642508,16072081,7.448333860897476,2948089.0,4.7535901911063645,13456.0,5726.0,8.65277248565806,32787076.0,5610.0,8.632305998516742,31472100.0
LP001744,1,0,0,0,0,2971,2791.0,144.0,360.0,1.0,1,1,7.9966538754626075,8826841,7.934155233536322,7789681.0,4.969813299576001,20736.0,5762.0,8.659039915644474,33200644.0,5618.0,8.633731007664188,31561924.0
LP001750,1,1,0,0,0,6250,0.0,128.0,360.0,1.0,1,1,8.740336742730447,39062500,-inf,0.0,4.852030263919617,16384.0,6250.0,8.740336742730447,39062500.0,6122.0,8.719644119505357,37478884.0
LP001751,1,1,0,0,0,3250,0.0,170.0,360.0,1.0,2,0,8.086410275323782,10562500,-inf,0.0,5.135798437050262,28900.0,3250.0,8.086410275323782,10562500.0,3080.0,8.03268487596762,9486400.0
LP001758,1,1,2,0,0,6250,1695.0,210.0,360.0,1.0,1,1,8.740336742730447,39062500,7.43543801981455,2873025.0,5.3471075307174685,44100.0,7945.0,8.980298078970817,63123025.0,7735.0,8.953510763007166,59830225.0
LP001761,1,0,0,0,1,6400,0.0,200.0,360.0,1.0,2,1,8.764053269347762,40960000,-inf,0.0,5.298317366548036,40000.0,6400.0,8.764053269347762,40960000.0,6200.0,8.732304571033183,38440000.0
LP001765,1,1,1,0,0,2491,2054.0,104.0,360.0,1.0,1,1,7.820439515262181,6205081,7.627544390488503,4218916.0,4.6443908991413725,10816.0,4545.0,8.421783006611578,20657025.0,4441.0,8.398634855292102,19722481.0
LP001776,0,0,0,0,0,8333,0.0,280.0,360.0,1.0,1,1,9.027978814382207,69438889,-inf,0.0,5.634789603169249,78400.0,8333.0,9.027978814382207,69438889.0,8053.0,8.993799971795545,64850809.0
LP001778,1,1,1,0,0,3155,1779.0,140.0,360.0,1.0,1,1,8.056743774975313,9954025,7.483806687665835,3164841.0,4.941642422609304,19600.0,4934.0,8.503905297089302,24344356.0,4794.0,8.475120414994329,22982436.0
LP001784,1,1,1,0,0,5500,1260.0,170.0,360.0,1.0,2,1,8.612503371220562,30250000,7.138866999945524,1587600.0,5.135798437050262,28900.0,6760.0,8.81877816903701,45697600.0,6590.0,8.793308627496552,43428100.0
LP001790,0,0,1,0,0,3812,0.0,112.0,360.0,1.0,2,1,8.245909264774093,14531344,-inf,0.0,4.718498871295094,12544.0,3812.0,8.245909264774093,14531344.0,3700.0,8.216088098632316,13690000.0
LP001792,1,1,1,0,0,3315,0.0,96.0,360.0,1.0,1,1,8.106212902619962,10989225,-inf,0.0,4.564348191467836,9216.0,3315.0,8.106212902619962,10989225.0,3219.0,8.076826031298808,10361961.0
LP001798,1,1,2,0,0,5819,5000.0,120.0,360.0,1.0,2,1,8.66888370465667,33860761,8.517193191416238,25000000.0,4.787491742782046,14400.0,10819.0,9.289059126687574,117050761.0,10699.0,9.277905558138606,114468601.0
LP001800,1,1,1,1,0,2510,1983.0,140.0,180.0,1.0,0,0,7.828038032125829,6300100,7.592366128519796,3932289.0,4.941642422609304,19600.0,4493.0,8.41027590907016,20187049.0,4353.0,8.378620541552298,18948609.0
LP001806,1,0,0,0,0,2965,5701.0,155.0,60.0,1.0,0,1,7.994632311431825,8791225,8.648396877031582,32501401.0,5.043425116919247,24025.0,8666.0,9.067162602299854,75099556.0,8511.0,9.049114723476961,72437121.0
LP001807,1,1,2,0,1,6250,1300.0,108.0,360.0,1.0,2,1,8.740336742730447,39062500,7.170119543449628,1690000.0,4.68213122712422,11664.0,7550.0,8.92930284224307,57002500.0,7442.0,8.914894908906568,55383364.0
LP001811,1,1,0,1,0,3406,4417.0,123.0,360.0,1.0,1,1,8.133293861222633,11600836,8.393216011596527,19509889.0,4.812184355372417,15129.0,7823.0,8.96482339168508,61199329.0,7700.0,8.948975607841776,59290000.0
LP001813,1,0,0,0,1,6050,4333.0,120.0,180.0,1.0,0,0,8.707813551024888,36602500,8.374015421739909,18774889.0,4.787491742782046,14400.0,10383.0,9.247925132303454,107806689.0,10263.0,9.236300473645715,105329169.0
LP001814,1,1,2,0,0,9703,0.0,112.0,360.0,1.0,0,1,9.1801903950253,94148209,-inf,0.0,4.718498871295094,12544.0,9703.0,9.1801903950253,94148209.0,9591.0,9.16858043772795,91987281.0
LP001819,1,1,1,1,0,6608,0.0,137.0,180.0,1.0,0,1,8.796036315200814,43665664,-inf,0.0,4.919980925828125,18769.0,6608.0,8.796036315200814,43665664.0,6471.0,8.775085935057266,41873841.0
LP001824,1,1,1,0,0,2882,1843.0,123.0,480.0,1.0,1,1,7.966239776559467,8305924,7.519149957669823,3396649.0,4.812184355372417,15129.0,4725.0,8.460622839927844,22325625.0,4602.0,8.434246270595311,21178404.0
LP001825,1,1,0,0,0,1809,1868.0,90.0,360.0,1.0,0,1,7.500529485395295,3272481,7.532623618788788,3489424.0,4.499809670330265,8100.0,3677.0,8.209852481301272,13520329.0,3587.0,8.185071477532283,12866569.0
LP001835,1,1,0,1,0,1668,3890.0,201.0,360.0,0.0,1,0,7.419380582918692,2782224,8.266164436612492,15132100.0,5.303304908059076,40401.0,5558.0,8.62299361030245,30891364.0,5357.0,8.58615939588096,28697449.0
LP001836,0,0,2,0,0,3427,0.0,138.0,360.0,1.0,0,0,8.139440521874608,11744329,-inf,0.0,4.927253685157205,19044.0,3427.0,8.139440521874608,11744329.0,3289.0,8.098338846189057,10817521.0
LP001841,1,0,0,1,1,2583,2167.0,104.0,360.0,1.0,2,1,7.8567067930958405,6671889,7.681099001536359,4695889.0,4.6443908991413725,10816.0,4750.0,8.465899897028686,22562500.0,4646.0,8.443761913330354,21585316.0
LP001843,1,1,1,1,0,2661,7101.0,279.0,180.0,1.0,1,1,7.886457270977689,7080921,8.867990898182093,50424201.0,5.631211781821365,77841.0,9762.0,9.186252576447092,95296644.0,9483.0,9.157256000883727,89927289.0
LP001844,1,0,0,0,1,16250,0.0,192.0,360.0,0.0,0,0,9.695848187757884,264062500,-inf,0.0,5.2574953720277815,36864.0,16250.0,9.695848187757884,264062500.0,16058.0,9.68396244674463,257859364.0
LP001846,0,0,3,0,0,3083,0.0,255.0,360.0,1.0,2,1,8.03365842788615,9504889,-inf,0.0,5.541263545158426,65025.0,3083.0,8.03365842788615,9504889.0,2828.0,7.947325027016463,7997584.0
LP001849,1,0,0,1,0,6045,0.0,115.0,360.0,0.0,2,0,8.706986763048892,36542025,-inf,0.0,4.74493212836325,13225.0,6045.0,8.706986763048892,36542025.0,5930.0,8.68777949199177,35164900.0
LP001854,1,1,3,0,0,5250,0.0,94.0,360.0,1.0,0,0,8.565983355585669,27562500,-inf,0.0,4.543294782270004,8836.0,5250.0,8.565983355585669,27562500.0,5156.0,8.547916364059079,26584336.0
LP001859,1,1,0,0,0,14683,2100.0,304.0,360.0,1.0,2,0,9.594445640962938,215590489,7.649692623711514,4410000.0,5.717027701406222,92416.0,16783.0,9.72812174830818,281669089.0,16479.0,9.70984212201073,271557441.0
LP001868,1,0,0,0,0,2060,2209.0,134.0,360.0,1.0,1,1,7.630461261783627,4243600,7.700295203420117,4879681.0,4.897839799950911,17956.0,4269.0,8.359134886757962,18224361.0,4135.0,8.327242607457793,17098225.0
LP001870,0,0,1,0,0,3481,0.0,155.0,36.0,1.0,1,0,8.15507488781144,12117361,-inf,0.0,5.043425116919247,24025.0,3481.0,8.15507488781144,12117361.0,3326.0,8.109525659752872,11062276.0
LP001871,0,0,0,0,0,7200,0.0,120.0,360.0,1.0,2,1,8.881836305004146,51840000,-inf,0.0,4.787491742782046,14400.0,7200.0,8.881836305004146,51840000.0,7080.0,8.865029186687766,50126400.0
LP001872,1,0,0,0,1,5166,0.0,128.0,360.0,1.0,1,1,8.549853973655786,26687556,-inf,0.0,4.852030263919617,16384.0,5166.0,8.549853973655786,26687556.0,5038.0,8.524764456912555,25381444.0
LP001875,1,0,0,0,0,4095,3447.0,151.0,360.0,1.0,2,1,8.31752199628717,16769025,8.145259566516865,11881809.0,5.017279836814924,22801.0,7542.0,8.928242677818302,56881764.0,7391.0,8.908018322784887,54626881.0
LP001877,1,1,2,0,0,4708,1387.0,150.0,360.0,1.0,1,1,8.457018468380168,22165264,7.234898420314831,1923769.0,5.0106352940962555,22500.0,6095.0,8.715224041915372,37149025.0,5945.0,8.690305809124883,35343025.0
LP001882,1,1,3,0,0,4333,1811.0,160.0,360.0,0.0,0,1,8.374015421739909,18774889,7.501634457883413,3279721.0,5.075173815233827,25600.0,6144.0,8.723231274827508,37748736.0,5984.0,8.696844519654313,35808256.0
LP001884,0,0,1,0,0,2876,1560.0,90.0,360.0,1.0,0,1,7.964155718840937,8271376,7.352441100243583,2433600.0,4.499809670330265,8100.0,4436.0,8.397508348470257,19678096.0,4346.0,8.377011160816375,18887716.0
LP001888,0,0,0,0,0,3237,0.0,30.0,360.0,1.0,0,1,8.082402253926244,10478169,-inf,0.0,3.4011973816621555,900.0,3237.0,8.082402253926244,10478169.0,3207.0,8.073091199693154,10284849.0
LP001891,1,1,0,0,0,11146,0.0,136.0,360.0,1.0,0,1,9.318835968129482,124233316,-inf,0.0,4.912654885736052,18496.0,11146.0,9.318835968129482,124233316.0,11010.0,9.306559229716726,121220100.0
LP001892,1,0,0,0,0,2833,1857.0,126.0,360.0,1.0,2,1,7.949091499830517,8025889,7.526717561352706,3448449.0,4.836281906951478,15876.0,4690.0,8.453187861440325,21996100.0,4564.0,8.425954710981966,20830096.0
LP001894,1,1,0,0,0,2620,2223.0,150.0,360.0,1.0,1,1,7.8709295967551425,6864400,7.706612913964197,4941729.0,5.0106352940962555,22500.0,4843.0,8.48528964240323,23454649.0,4693.0,8.453827315794417,22024249.0
LP001896,1,1,2,0,0,3900,0.0,90.0,360.0,1.0,1,1,8.268731832117737,15210000,-inf,0.0,4.499809670330265,8100.0,3900.0,8.268731832117737,15210000.0,3810.0,8.245384468120747,14516100.0
LP001900,1,1,1,0,0,2750,1842.0,115.0,360.0,1.0,1,1,7.919356190660617,7562500,7.518607216815252,3392964.0,4.74493212836325,13225.0,4592.0,8.432070937999402,21086464.0,4477.0,8.406708458240965,20043529.0
LP001903,1,1,0,0,0,3993,3274.0,207.0,360.0,1.0,1,1,8.292298107063221,15944049,8.09376775793108,10719076.0,5.332718793265369,42849.0,7267.0,8.891098830616636,52809289.0,7060.0,8.862200330487287,49843600.0
LP001904,1,1,0,0,0,3103,1300.0,80.0,360.0,1.0,0,1,8.04012466444838,9628609,7.170119543449628,1690000.0,4.382026634673881,6400.0,4403.0,8.390041405755754,19386409.0,4323.0,8.371704884667631,18688329.0
LP001907,1,1,0,0,0,14583,0.0,436.0,360.0,1.0,1,1,9.587611745713565,212663889,-inf,0.0,6.077642243349034,190096.0,14583.0,9.587611745713565,212663889.0,14147.0,9.557257866458935,200137609.0
LP001910,1,0,1,1,1,4053,2426.0,158.0,360.0,0.0,0,0,8.307212626628308,16426809,7.793999089503996,5885476.0,5.062595033026967,24964.0,6479.0,8.776321456449958,41977441.0,6321.0,8.751632702472298,39955041.0
LP001914,1,1,0,0,0,3927,800.0,112.0,360.0,1.0,1,1,8.27563105457801,15421329,6.684611727667927,640000.0,4.718498871295094,12544.0,4727.0,8.461046030793236,22344529.0,4615.0,8.437067146936952,21298225.0
LP001915,1,1,2,0,0,2301,985.7999878,78.0,180.0,1.0,0,1,7.741099090035366,5294601,6.893453481895542,971801.6159464803,4.356708826689592,6084.0,3286.7999878,8.097669722345216,10803054.159802081,3208.7999878,8.073652310653799,10296397.36170528
LP001917,0,0,0,0,0,1811,1666.0,54.0,360.0,1.0,0,1,7.501634457883413,3279721,7.418180822726788,2775556.0,3.9889840465642745,2916.0,3477.0,8.153925132007862,12089529.0,3423.0,8.138272638530186,11716929.0
LP001924,1,0,0,0,0,3158,3053.0,89.0,360.0,1.0,2,1,8.057694194815587,9972964,8.023879992734878,9320809.0,4.48863636973214,7921.0,6211.0,8.734077192559303,38576521.0,6122.0,8.719644119505357,37478884.0
LP001925,0,0,0,0,1,2600,1717.0,99.0,300.0,1.0,1,0,7.8632667240095735,6760000,7.448333860897476,2948089.0,4.59511985013459,9801.0,4317.0,8.370315995555478,18636489.0,4218.0,8.34711636103872,17791524.0
LP001926,1,1,0,0,0,3704,2000.0,120.0,360.0,1.0,2,1,8.21716859576607,13719616,7.600902459542082,4000000.0,4.787491742782046,14400.0,5704.0,8.648922962094131,32535616.0,5584.0,8.627660644442209,31181056.0
LP001931,0,0,0,0,0,4124,0.0,115.0,360.0,1.0,1,1,8.32457884513685,17007376,-inf,0.0,4.74493212836325,13225.0,4124.0,8.32457884513685,17007376.0,4009.0,8.296297112642508,16072081.0
LP001935,1,0,0,0,0,9508,0.0,187.0,360.0,1.0,2,1,9.159888828480085,90402064,-inf,0.0,5.231108616854587,34969.0,9508.0,9.159888828480085,90402064.0,9321.0,9.140025198061156,86881041.0
LP001936,1,1,0,0,0,3075,2416.0,139.0,360.0,1.0,2,1,8.031060180240619,9455625,7.789868559054706,5837056.0,4.9344739331306915,19321.0,5491.0,8.610865667278873,30151081.0,5352.0,8.585225601808064,28643904.0
LP001938,1,1,2,0,0,4400,0.0,127.0,360.0,0.0,1,0,8.389359819906353,19360000,-inf,0.0,4.844187086458591,16129.0,4400.0,8.389359819906353,19360000.0,4273.0,8.360071435644025,18258529.0
LP001940,1,1,2,0,0,3153,1560.0,134.0,360.0,1.0,0,1,8.056109659545061,9941409,7.352441100243583,2433600.0,4.897839799950911,17956.0,4713.0,8.45807992692373,22212369.0,4579.0,8.429235912657095,20967241.0
LP001947,1,1,0,0,0,2383,3334.0,172.0,360.0,1.0,1,1,7.776115477098742,5678689,8.111928063310739,11115556.0,5.147494476813453,29584.0,5717.0,8.651199471263972,32684089.0,5545.0,8.620651899784468,30747025.0
LP001953,1,1,1,0,0,6875,0.0,200.0,360.0,1.0,1,1,8.835646922534773,47265625,-inf,0.0,5.298317366548036,40000.0,6875.0,8.835646922534773,47265625.0,6675.0,8.80612448326845,44555625.0
LP001954,0,1,1,0,0,4666,0.0,135.0,360.0,1.0,0,1,8.448057452581375,21771556,-inf,0.0,4.90527477843843,18225.0,4666.0,8.448057452581375,21771556.0,4531.0,8.418697944667139,20529961.0
LP001955,0,0,0,0,0,5000,2541.0,151.0,480.0,1.0,2,0,8.517193191416238,25000000,7.840312983320164,6456681.0,5.017279836814924,22801.0,7541.0,8.928110078202646,56866681.0,7390.0,8.907883013942248,54612100.0
LP001963,1,1,1,0,0,2014,2925.0,113.0,360.0,1.0,0,0,7.607878073278507,4056196,7.981049759665957,8555625.0,4.727387818712341,12769.0,4939.0,8.504918160540624,24393721.0,4826.0,8.481773246184977,23290276.0
LP001964,1,1,0,1,0,1800,2934.0,93.0,360.0,0.0,0,0,7.495541943884256,3240000,7.984121958702927,8608356.0,4.532599493153256,8649.0,4734.0,8.46252579007393,22410756.0,4641.0,8.442685139241176,21538881.0
LP001974,0,0,0,0,0,5000,0.0,132.0,360.0,1.0,2,1,8.517193191416238,25000000,-inf,0.0,4.882801922586371,17424.0,5000.0,8.517193191416238,25000000.0,4868.0,8.490438454107418,23697424.0
LP001977,1,1,1,0,0,1625,1803.0,96.0,360.0,1.0,0,1,7.393263094763838,2640625,7.497207223203318,3250809.0,4.564348191467836,9216.0,3428.0,8.13973227971767,11751184.0,3332.0,8.111328003286733,11102224.0
LP001978,1,0,0,0,0,4000,2500.0,140.0,360.0,1.0,2,1,8.294049640102028,16000000,7.824046010856292,6250000.0,4.941642422609304,19600.0,6500.0,8.779557455883728,42250000.0,6360.0,8.757783656334167,40449600.0
